squareMeters,numberOfRooms,hasYard,hasPool,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,garage,hasStorageRoom,price
37956,46,0,0,6,3,2016,0,0,7947,576,0,3799201.6
19745,72,0,0,4,2,2003,0,1,5194,934,1,1977004.3
22822,15,0,0,1,9,2010,1,0,5197,590,1,2285071.0
75339,16,1,1,1,9,2015,1,1,6978,590,1,7545974.5
45038,41,0,0,9,9,2020,1,0,4792,982,0,4507412.0
17595,96,1,1,6,10,2021,1,0,4123,253,0,1770417.1
55518,93,0,1,5,4,1993,1,0,8964,471,0,5559599.3
77032,67,1,0,8,1,2020,1,1,3925,725,1,7708083.0
61347,33,0,1,8,2,2021,1,1,5213,876,1,6139920.1
3418,38,1,0,2,3,1993,1,1,5115,915,0,347934.3
29233,22,1,1,9,7,2007,1,1,1527,103,0,2927647.7
26193,70,0,0,10,5,2013,0,1,1033,421,0,2620565.3
45781,38,0,1,3,2,2014,1,1,927,830,0,4584350.4
77465,54,1,1,8,1,1995,1,0,6722,286,1,7753128.5
76357,72,1,0,6,7,2002,0,0,5899,235,0,7641043.2
54528,69,1,1,3,4,2017,1,1,3501,231,0,5465714.7
71930,54,1,1,7,5,2005,1,0,4619,949,0,7208762.5
93803,75,0,1,1,10,2000,1,1,2369,214,1,9387508.0
50262,64,0,1,2,6,2003,1,1,8015,209,1,5034452.3
12387,51,1,0,4,4,2017,0,0,1393,789,0,1242765.7
42904,4,1,1,5,7,2005,0,0,4680,699,0,4302680.5
31421,23,0,1,10,2,2005,1,0,9438,357,0,3148839.5
16894,96,0,0,1,1,2011,0,0,8415,301,0,1697483.1
49044,43,1,0,4,2,2005,1,0,7430,437,1,4914350.5
82950,100,1,1,2,10,1994,1,0,9187,847,0,8301059.4
96654,43,1,1,7,7,2016,1,1,130,680,1,9672602.6
23210,17,1,0,1,8,2014,1,1,9776,255,1,2329090.4
2789,20,0,0,9,6,1991,0,1,5157,872,0,281030.1
64720,75,1,0,7,9,1990,0,1,5702,453,1,6478034.0
22459,63,0,0,1,8,1991,0,1,8836,727,1,2246811.1
96791,17,0,0,1,7,2009,0,1,1240,383,1,9680369.9
23608,21,0,0,1,3,1995,1,1,6410,720,0,2364456.5
13688,9,0,0,3,4,1991,0,0,6489,117,0,1369377.1
72070,75,0,1,1,3,1999,1,0,2666,316,0,7220918.9
86607,8,1,0,3,3,2017,1,0,5389,381,0,8669030.7
95817,97,0,1,3,5,1995,0,1,6697,840,1,9588183.5
3506,14,0,1,7,2,1991,1,1,4712,310,0,356564.1
37448,19,1,0,8,7,1997,1,0,1605,680,1,3751951.7
36988,97,0,1,1,9,2007,1,1,7454,546,1,3705539.7
998,21,0,1,6,5,2008,0,0,8604,348,0,104702.8
9493,57,0,0,10,1,2009,1,1,9660,241,0,951804.9
72370,81,0,0,7,10,2003,1,1,4618,856,1,7242934.3
73049,92,0,0,6,3,2005,1,0,7064,568,1,7306250.5
91370,11,1,1,10,9,2009,0,1,2687,565,1,9146210.9
55045,75,0,1,3,4,2004,1,1,5733,464,0,5511210.4
17989,9,1,0,8,5,2017,0,0,5679,172,1,1802630.7
53749,61,1,1,8,9,1997,1,0,2336,969,0,5381679.7
32694,26,0,1,6,9,2009,1,0,1421,635,0,3274621.9
24261,91,1,1,6,7,2003,0,1,7476,678,0,2437565.3
27394,93,1,1,1,5,2012,1,0,9345,959,1,2754889.2
99432,56,1,0,4,4,2015,0,0,6843,591,1,9947325.5
67229,17,0,0,2,10,2016,1,0,7856,754,0,6725201.6
89186,28,0,0,5,1,2021,0,0,5759,283,1,8919497.1
93313,100,1,0,5,10,2018,1,1,2702,809,0,9338654.8
53671,16,1,0,9,10,2017,1,1,5731,139,0,5378022.7
62318,43,1,0,2,5,2007,0,0,4844,281,0,6235136.7
79422,52,1,1,9,3,1995,0,0,2686,305,0,7952304.5
11093,5,0,1,4,2,1997,1,1,8059,287,1,1117189.7
23321,35,1,0,1,2,1991,0,0,7618,253,0,2335697.1
19198,90,0,0,7,8,2003,0,1,2995,918,1,1921930.3
78216,45,1,1,1,6,2010,1,1,2643,351,0,7832429.0
14750,30,1,0,7,9,2014,1,1,5905,643,1,1478391.4
61098,27,0,1,1,8,2008,0,0,2276,459,0,6115352.8
63111,36,1,0,3,9,1996,0,0,7826,630,0,6314137.6
43250,2,0,1,9,7,2019,1,0,6059,851,1,4334802.9
88168,94,1,1,4,2,2020,1,1,973,953,1,8825815.0
37506,88,0,0,2,7,2016,1,1,4468,172,0,3753651.6
64269,77,0,0,2,2,2000,0,0,5225,606,1,6428786.0
7490,71,1,0,9,10,1996,1,0,4328,121,0,753009.6
97121,98,0,1,10,8,2012,1,1,5700,956,1,9717727.2
14185,3,1,0,6,7,2002,1,1,5155,799,1,1422531.2
86682,12,0,0,1,4,1996,1,0,2126,654,0,8674009.6
34282,24,1,0,9,9,1991,0,0,7021,971,1,3440156.1
89022,48,1,0,4,10,2004,0,1,4759,123,0,8904794.4
91543,6,1,0,5,9,2013,1,0,1902,211,1,9166876.3
54993,22,1,0,6,2,2017,0,1,4944,360,0,5503799.7
85795,3,1,1,10,4,1990,0,1,8852,915,0,8587486.0
64079,93,0,0,7,8,2019,0,0,7255,388,1,6412901.9
80116,85,0,1,1,7,2000,0,0,7964,402,1,8015692.0
52866,23,0,1,8,8,2004,0,1,933,384,0,5293836.4
68375,55,0,0,2,2,1994,0,0,3854,168,1,6838539.4
55802,91,1,1,2,7,2011,0,0,1112,459,0,5588172.1
62117,80,0,0,2,8,1995,1,0,5600,426,0,6212439.5
50890,49,0,1,2,4,2020,0,0,180,117,1,5094287.0
44248,24,1,0,4,4,2018,0,0,2192,666,1,4431469.8
76326,2,0,0,5,4,2004,0,0,4050,248,0,7635872.4
56778,85,0,0,7,6,2005,0,1,3260,511,0,5679689.5
80225,100,0,0,10,6,2002,1,1,656,932,1,8025744.2
69320,22,1,0,6,6,2017,0,1,3636,476,1,6939825.7
24962,41,0,0,7,1,2014,1,0,1251,260,0,2497425.4
91964,56,1,1,1,7,2013,1,1,6032,950,1,9209295.3
40787,73,0,1,6,9,2011,0,1,359,107,1,4091282.1
28053,21,1,1,1,6,1991,1,0,9531,574,1,2815718.1
90172,34,0,0,6,2,1999,0,0,7383,623,0,9023549.9
816,7,0,1,10,3,2003,0,0,3587,726,0,87585.3
751,2,1,0,6,6,1992,1,1,1252,631,1,82123.2
87627,33,0,1,7,9,1999,0,1,2149,146,1,8769190.9
16786,93,1,0,5,10,2007,0,0,802,262,0,1684521.7
74832,60,1,1,3,3,1992,0,1,3427,209,1,7492714.2
12920,1,0,1,3,9,2016,1,0,5166,948,1,1305319.6
54879,79,1,0,7,10,1999,1,1,7739,818,1,5492312.9
62083,96,0,1,2,5,1994,1,0,7667,392,0,6218129.4
96814,90,0,1,5,7,1999,1,0,2678,481,0,9687090.9
38301,66,1,1,8,8,2004,0,0,2522,336,0,3841237.4
78947,86,0,0,2,1,1992,1,0,1965,698,0,7900369.2
44836,85,0,1,2,10,2000,1,0,8687,986,0,4493247.0
5488,56,1,0,6,3,1992,0,1,6778,442,0,554027.2
99886,83,1,1,5,8,2003,0,0,4600,210,0,9999687.3
57072,87,0,0,2,6,2013,0,0,3694,317,1,5710445.3
93684,24,1,0,4,2,2016,0,0,6716,291,1,9373516.6
96978,75,0,0,3,1,1991,0,1,5754,497,0,9703653.1
3624,80,1,0,4,4,1999,0,0,7887,702,0,365077.9
78000,50,0,0,8,5,2000,1,0,6386,978,0,7801225.0
25972,7,1,1,10,8,1996,1,0,5998,815,1,2605855.6
93922,54,0,1,9,8,2011,0,1,9492,998,0,9403863.1
61039,27,1,1,6,1,1995,0,0,4909,666,1,6114260.5
84404,70,1,1,2,8,2001,0,0,9795,325,1,8456155.1
73622,7,1,0,3,1,2020,1,0,4412,417,0,7365758.0
81012,92,1,0,4,3,2012,0,0,6946,585,1,8104126.2
73687,25,1,1,4,3,2001,0,0,7113,181,1,7376903.1
93952,63,1,1,8,2,2015,1,1,8302,910,0,9403674.5
82120,77,0,1,7,1,2001,1,0,9335,170,1,8216635.1
2351,69,1,0,7,1,2018,0,0,4104,723,0,239411.8
38132,73,1,0,6,2,1996,0,1,7592,112,0,3818556.6
42808,33,1,1,10,2,1996,1,0,8536,855,0,4290930.6
70722,57,0,0,9,7,2016,0,1,9738,454,1,7076626.6
46134,71,1,1,1,6,2004,1,1,7647,666,1,4624090.4
92044,60,0,1,6,3,2001,0,1,4700,754,1,9210929.1
12583,62,1,1,3,5,2001,0,1,2683,519,0,1267192.1
38048,67,0,0,6,9,2010,1,0,4814,346,0,3808313.0
48546,64,1,1,4,1,1993,0,0,782,547,1,4860634.3
94228,34,0,1,2,10,1994,0,0,815,836,0,9430661.4
55825,69,1,0,3,1,2001,1,1,441,905,0,5585288.1
7773,100,1,1,4,1,2007,0,0,5057,391,0,792566.7
24180,68,1,0,7,7,1991,1,0,1857,463,0,2425595.1
30502,91,1,1,9,6,1998,1,1,9151,146,0,3062069.8
30346,25,1,0,9,5,2000,1,1,2677,114,1,3047721.0
20311,23,1,1,10,1,2017,0,1,1558,931,0,2039188.7
70936,60,0,0,3,3,2006,0,0,8370,884,0,7094370.6
56416,41,1,1,6,7,2021,1,1,3804,243,0,5653890.1
26073,59,0,1,10,10,2006,0,0,1018,420,1,2612190.6
79182,37,1,1,4,3,1993,0,0,9600,428,0,7922295.3
39627,29,0,0,4,2,2008,1,0,2974,982,0,3964708.8
97677,51,1,0,10,2,1994,0,0,4887,810,0,9772148.4
34013,84,1,0,4,1,2014,0,1,7960,331,1,3411660.4
55620,90,1,1,3,6,2002,1,1,3282,470,0,5573469.2
77421,70,0,0,4,10,2011,0,1,6219,194,1,7743163.1
50844,99,0,1,4,2,1995,1,1,7366,706,1,5092707.5
94541,78,1,0,1,4,2003,0,1,6902,501,0,9460440.3
10976,17,1,1,10,1,2001,0,1,237,334,1,1108155.1
52697,25,1,0,7,3,2009,1,1,8452,133,1,5278045.9
38860,27,1,0,7,8,1991,0,1,5171,628,1,3894132.1
98501,66,1,0,4,5,2002,1,1,2911,520,1,9856475.2
49300,64,0,1,7,9,2019,1,0,2512,708,0,4936882.9
8562,24,1,0,2,3,2015,0,1,5275,755,0,860330.5
51585,70,0,1,8,7,2010,0,1,268,831,1,5163838.0
55038,46,1,0,7,3,2007,0,0,9300,172,0,5510722.7
74166,35,1,1,7,2,1990,0,0,6208,116,1,7423668.0
43885,69,1,0,2,7,2010,0,0,3497,424,1,4393918.0
55391,27,0,1,4,1,1991,0,1,566,777,0,5544879.1
9551,27,0,0,4,1,1992,1,1,3816,591,0,956658.2
17655,55,0,0,8,1,2012,1,0,4895,297,0,1769201.2
28743,30,1,0,2,4,2000,0,1,2192,989,0,2881705.0
12744,56,1,0,8,3,2016,1,0,1453,713,0,1279063.6
34109,36,0,1,8,8,2003,1,0,5930,628,0,3416596.3
55971,94,0,0,6,10,2001,0,1,4596,284,0,5600410.1
8163,17,0,1,2,7,1992,1,0,5815,948,0,825054.2
4463,93,0,1,3,2,2012,0,1,7372,578,1,453762.2
51890,85,1,1,7,8,2020,0,1,9905,442,0,5194644.0
88616,92,0,1,3,1,1999,1,1,8685,382,1,8868266.9
61104,88,1,1,8,4,1997,0,1,1649,144,1,6124108.7
31832,90,1,1,8,1,2003,0,1,706,266,0,3193411.3
12683,92,1,1,10,1,2019,1,0,1409,950,0,1275226.9
37375,13,1,0,1,2,2015,0,1,6681,881,1,3745925.5
10310,85,1,0,2,9,2016,1,0,6055,434,1,1041341.6
38300,27,0,0,1,5,2005,1,1,2464,463,1,3831178.5
91524,23,1,1,2,5,1998,1,1,4642,945,0,9160076.8
41155,9,1,0,9,5,2012,1,1,1335,671,0,4121258.2
97732,45,0,0,3,7,2014,0,1,4115,735,0,9774150.4
5431,15,1,1,9,2,2011,0,1,9049,470,1,548835.1
97452,83,1,1,10,1,1992,0,1,9092,419,0,9751753.2
88935,70,1,1,4,5,2002,1,1,5359,680,0,8903298.2
61243,58,0,1,9,10,1993,1,1,9318,362,0,6132501.3
41367,6,1,1,2,10,1994,1,1,9966,628,1,4147892.4
95269,87,0,0,6,8,2018,0,1,9071,755,0,9529625.8
6501,53,1,1,9,6,1991,1,0,7598,297,1,658653.1
44229,65,1,0,9,3,1993,1,1,9789,230,0,4429834.3
10745,86,1,0,9,4,1995,1,1,8212,338,0,1080749.5
33647,9,0,1,2,5,2020,0,1,6228,700,1,3373938.0
35930,95,0,1,10,3,2012,1,0,4611,470,0,3598810.2
37961,67,1,0,8,2,2011,1,1,2733,170,0,3806007.1
40639,27,1,1,1,10,2013,0,1,6672,546,1,4074524.3
18866,49,0,0,10,1,1998,0,1,1059,720,0,1890711.8
69101,90,1,0,1,7,2017,0,1,9455,506,1,6914075.7
94109,72,0,1,8,2,2014,0,0,8095,227,0,9417855.4
43366,59,1,1,5,1,2015,0,1,6043,729,0,4346233.5
85181,4,0,1,4,6,2020,0,0,9945,574,0,8530230.0
51340,5,0,0,3,2,1999,0,0,9791,711,1,5138145.9
48870,22,0,1,5,2,2013,1,0,772,413,0,4894474.3
2167,98,1,0,5,8,1990,1,1,1100,676,1,226782.0
88926,38,0,0,8,5,2012,1,1,7979,109,0,8893969.2
65472,69,0,1,1,9,2001,1,0,7004,283,0,6549900.1
60060,58,0,0,5,3,2010,0,0,2016,707,0,6010411.0
43295,34,0,1,4,9,1995,1,0,1676,643,1,4335970.5
65322,5,1,0,9,3,2010,0,1,9337,806,1,6537327.0
43084,5,1,0,9,10,2018,0,1,7387,388,0,4312866.8
51419,68,0,0,7,10,2014,1,1,4990,924,1,5145979.4
31464,21,1,0,1,10,1992,0,0,28,497,1,3148466.2
9503,12,1,0,8,4,2016,0,1,8790,603,1,955903.6
33272,97,0,1,6,7,2020,1,0,8224,455,1,3332408.0
32257,72,1,1,9,1,2006,0,0,1191,190,0,3239971.6
61217,36,1,0,10,5,2012,0,0,1592,494,0,6126771.2
75887,30,0,1,3,2,2003,1,1,4181,978,1,7592702.3
73064,12,1,1,8,10,1994,0,0,7086,392,0,7312103.4
10648,72,0,0,8,10,2012,1,1,7528,131,1,1071651.2
4149,70,0,1,9,5,2001,1,0,2606,326,1,420560.1
75350,6,0,1,7,5,2021,0,1,2329,382,1,7539904.1
70345,90,0,0,5,8,2015,0,0,3695,826,1,7035087.5
39723,57,0,1,7,1,1995,0,1,1030,223,0,3981216.5
96429,68,1,1,3,7,2004,0,1,4092,650,1,9650188.4
20001,37,1,0,2,8,2013,0,0,7270,919,1,2007477.3
163,6,0,0,4,3,1990,1,0,6022,391,1,17363.0
77882,73,0,1,2,7,1993,0,1,2355,747,1,7797780.3
89492,44,0,1,10,9,2003,0,0,7276,351,0,8957726.3
94972,19,0,1,9,2,1990,0,0,9628,151,0,9500113.0
38606,28,1,0,4,1,1999,0,1,3026,554,1,3864489.9
4389,21,0,0,5,4,1991,0,1,4112,993,1,441287.1
9088,21,0,0,9,9,2008,0,0,6869,555,1,913263.8
64256,37,0,1,4,2,1994,0,1,3051,807,1,6438154.4
88976,6,1,0,3,3,2011,0,1,4176,357,1,8906213.1
8910,20,1,0,3,5,2012,1,0,3097,223,0,898488.2
13851,77,0,0,5,1,2019,0,1,2448,961,0,1392391.9
15928,29,1,1,5,2,2017,0,0,9165,195,1,1603995.7
67849,40,0,1,5,1,1996,1,0,4405,719,0,6792498.6
91073,72,0,0,7,9,2018,0,1,6760,976,0,9111251.8
91458,44,0,0,10,8,1991,1,0,2763,108,1,9149688.1
46478,6,1,1,2,2,2003,0,1,1813,916,0,4657996.3
62592,47,1,0,4,10,2017,0,0,6845,833,0,6262694.7
60680,49,0,0,10,6,2012,1,1,8520,855,1,6075501.2
85659,57,0,0,3,10,2015,1,1,8825,743,1,8567586.5
35188,79,0,0,3,1,2010,1,0,4392,639,1,3523563.0
91123,89,0,0,2,5,2008,1,0,6089,622,0,9116372.8
78117,98,1,1,4,4,1997,0,1,1732,331,1,7825898.7
98689,75,1,1,4,4,2009,0,0,3462,882,0,9874062.9
1720,73,1,1,7,8,1991,1,1,70,126,1,183918.1
14345,37,1,1,4,10,1997,1,1,1617,857,1,1445853.7
30914,5,0,0,1,4,1996,1,1,5768,307,1,3092163.6
4099,27,0,0,8,3,2000,1,0,7950,741,0,413304.0
23478,80,1,0,8,2,2019,1,0,5728,263,1,2351874.9
1086,4,1,0,2,2,2011,0,1,64,375,1,116061.1
45181,78,1,1,7,8,1994,1,0,6735,530,0,4525938.4
176,30,0,0,6,3,2000,0,0,2325,536,0,18985.0
79680,84,0,0,5,8,2018,0,1,3404,632,0,7975851.8
32776,72,0,1,3,5,2001,0,1,8324,737,0,3283690.1
88755,4,1,1,7,7,2011,1,0,1759,288,1,8882476.1
95096,68,0,0,2,5,2009,1,1,7667,801,1,9515861.9
77212,70,0,1,7,9,2012,1,1,8919,692,1,7727317.2
46910,80,1,1,7,6,1994,0,0,4093,890,1,4706368.4
75487,82,0,1,4,7,2011,1,0,9162,442,0,7558644.1
41090,24,0,1,2,3,2010,0,0,8963,316,0,4114595.0
87111,16,1,0,10,10,2008,1,1,4567,708,1,8716894.8
87353,5,1,1,8,3,1991,1,1,5013,108,0,8745540.1
29664,88,1,0,8,8,2006,1,1,1108,891,1,2975680.6
23184,56,1,1,7,9,1997,0,1,7131,762,1,2335644.7
65482,66,1,1,5,6,1996,1,1,134,171,0,6556065.6
81602,9,1,1,7,6,2017,0,1,5471,144,1,8169478.7
48129,73,1,1,10,7,1994,1,1,7889,514,0,4823162.4
2684,97,0,1,7,3,2010,0,1,2676,936,1,272104.0
17563,51,1,0,6,8,2013,0,1,4369,555,0,1762997.3
37853,97,0,1,5,6,2019,0,1,1210,332,1,3792902.9
25147,35,1,0,3,7,2014,0,1,4068,225,0,2521731.4
23843,64,0,1,6,6,1999,1,1,2961,919,1,2391434.9
68369,86,1,0,7,7,2010,1,1,3330,292,0,6843646.0
11583,49,0,1,6,6,2012,0,0,8636,549,0,1161984.2
9559,28,0,0,8,1,2020,1,1,4966,849,0,963514.0
38611,20,1,1,8,7,2020,1,0,308,810,0,3870229.0
17618,9,1,1,1,6,1992,1,0,8906,943,1,1771805.2
73903,34,1,0,3,2,2017,0,0,250,718,0,7397590.7
24484,22,1,0,5,9,2000,0,1,6601,236,0,2452550.0
32442,25,1,1,5,7,2004,1,1,9834,289,0,3252838.4
38826,53,1,0,1,8,2001,1,1,2901,464,1,3890080.1
65340,84,0,0,3,4,2004,0,0,5481,836,1,6536254.4
93638,51,1,1,10,4,1992,0,1,6134,694,1,9378471.2
61146,84,1,1,4,5,2021,1,1,4572,433,0,6125077.1
24004,62,1,1,2,9,2003,1,0,1372,446,0,2414637.3
83588,82,1,1,3,4,1994,1,1,2598,108,1,8369526.4
85820,72,1,1,7,9,2002,1,0,2238,998,1,8588402.2
39799,23,1,0,7,8,1993,0,1,5411,281,0,3984987.3
84355,23,0,1,8,10,1999,1,1,4851,736,1,8439985.9
59747,38,1,1,4,7,1994,1,1,4173,973,0,5984506.4
6009,36,1,1,1,9,2016,0,0,8867,158,0,612067.6
5965,25,0,0,8,10,2017,1,0,9846,243,1,601173.7
78079,31,1,0,1,6,2001,1,1,3136,989,1,7820045.1
48378,17,1,1,8,6,2000,0,1,7572,498,0,4848213.0
94695,86,1,1,4,1,1992,1,1,5398,509,0,9478421.2
48642,56,1,0,5,3,2020,0,0,3600,145,0,4869835.0
11524,24,1,1,9,8,2018,1,0,9789,331,0,1161912.8
97539,70,1,0,7,10,1990,1,1,4165,447,0,9761326.0
825,24,0,1,6,4,2008,0,0,8622,584,1,87430.8
64365,46,1,1,3,8,2018,1,1,204,957,1,6444610.8
68063,52,1,0,10,4,1990,0,1,9550,379,1,6813816.0
41848,55,1,1,6,1,1992,0,1,2330,861,0,4200544.2
78741,54,0,1,10,2,2005,0,0,9057,402,0,7880701.5
16824,86,1,1,1,8,2010,1,0,4287,984,0,1695808.0
51203,59,0,0,2,9,2010,1,0,8413,359,0,5123643.0
97108,30,0,0,3,7,2008,0,1,1103,555,0,9714782.8
69261,41,1,1,7,5,2008,0,1,6518,546,1,6935036.8
89425,19,1,1,10,9,2002,0,1,3695,439,0,8952287.2
26792,67,1,1,8,5,2003,1,0,4687,327,1,2684819.3
91443,65,0,0,7,7,2002,1,0,9240,549,1,9148710.2
89470,47,0,0,5,8,2005,0,1,6633,321,1,8947834.5
53313,41,0,0,2,6,2003,0,0,2127,793,0,5335501.3
93913,6,0,1,4,6,2009,0,1,9940,744,0,9396713.9
31042,48,0,0,9,6,2003,1,0,907,162,1,3109396.3
9329,18,0,0,6,10,2018,0,1,2898,176,0,934231.8
42272,8,1,0,10,4,2017,1,0,6622,733,0,4232650.7
30588,71,1,0,4,9,1998,0,1,9841,457,0,3064993.8
99742,96,1,1,7,9,2013,1,1,6762,760,1,9984910.3
33065,15,1,1,10,3,1998,1,0,733,305,0,3314847.8
22702,10,0,0,3,10,1995,1,0,6442,122,1,2271827.5
31885,26,1,1,9,2,2005,1,0,1974,732,1,3202805.5
64602,77,1,0,5,5,1996,0,1,2656,434,1,6467513.6
75853,17,1,0,7,6,2004,1,1,4768,256,0,7591050.4
5409,51,0,0,10,3,2017,1,1,7475,142,0,546201.7
80699,20,1,0,3,10,2009,0,1,1740,372,0,8074576.9
8607,17,0,0,3,4,1992,0,1,1627,504,0,862453.2
75057,63,1,1,6,5,2017,0,1,9394,275,1,7518049.7
70919,11,1,1,1,10,1997,1,1,8742,177,1,7101031.7
29710,96,1,0,7,8,2015,0,1,9951,1000,1,2978583.5
61798,46,0,0,8,1,2013,1,0,9956,361,0,6182113.3
6313,53,1,0,9,6,2014,1,0,7458,651,1,641055.4
60375,50,0,0,4,9,2004,0,1,8852,664,0,6038750.4
69421,45,0,1,9,2,2014,1,0,8080,665,1,6945284.4
89086,4,0,0,8,10,2019,1,0,2269,885,1,8909993.9
68603,60,0,0,3,9,2020,0,1,5026,209,0,6861289.0
12448,59,0,0,4,2,2003,1,0,1095,168,1,1249624.3
37945,85,0,0,7,8,2001,0,0,1684,917,0,3799158.1
34867,42,0,1,5,5,1991,0,0,6839,809,1,3491110.1
16547,85,1,1,4,5,2008,1,1,2183,119,0,1659757.8
58218,14,1,1,3,6,2004,1,0,1556,831,0,5834539.4
28790,88,0,1,7,2,2005,0,0,6294,655,1,2882833.5
92822,54,1,0,3,10,1999,1,0,1193,975,0,9287119.9
89217,75,1,1,1,4,1991,1,0,2892,331,1,8929604.1
65822,14,0,0,5,7,2006,1,0,6182,946,0,6588632.6
617,21,1,0,10,4,2013,0,0,2834,638,0,67453.3
37171,98,0,0,4,5,2012,1,0,3008,440,1,3719105.2
82918,54,0,0,7,10,1999,0,0,8930,871,0,8292659.9
4130,26,1,1,9,6,2021,1,1,7601,896,1,421621.1
95145,60,1,0,3,9,2020,0,1,6696,284,0,9519958.0
58864,11,0,1,8,3,2014,1,0,7302,105,0,5891413.4
94363,61,0,1,2,9,1999,1,1,5668,589,0,9440706.9
78204,16,0,0,7,8,2012,1,1,1830,783,1,7822501.2
71588,89,0,0,3,7,2012,1,0,1540,318,1,7161052.2
68579,67,1,0,9,2,1997,0,1,3523,352,0,6868611.7
19174,44,0,1,1,3,1996,1,1,7078,192,0,1923170.6
90646,21,0,0,5,1,1997,0,1,4615,585,1,9071481.7
81430,82,1,0,3,6,2020,1,0,7294,924,1,8147920.0
99428,94,0,0,3,6,2018,0,0,5468,572,1,9947775.8
60815,2,0,0,5,10,2015,1,0,6517,800,1,6089911.5
95591,90,1,1,8,5,1993,1,1,3338,958,1,9569415.3
47497,18,1,0,6,5,2009,0,1,6683,630,0,4761272.9
65725,75,0,1,6,9,2000,0,0,9052,890,1,6582022.0
21360,8,1,0,4,7,1991,1,1,8744,374,0,2139458.1
56559,23,1,0,8,4,1990,1,0,9091,366,0,5661049.0
45440,74,0,1,7,10,2002,0,0,9249,597,0,4550279.2
13112,74,1,1,8,9,1993,1,1,1633,362,1,1318665.3
68276,71,0,0,5,4,2012,0,0,1793,696,0,6829756.2
64518,90,0,1,5,6,2020,1,1,4171,125,0,6455071.0
56093,94,1,1,7,10,2008,0,0,5012,226,0,5619471.8
84653,83,0,0,9,8,1997,0,1,8123,851,1,8467089.7
96169,51,0,1,1,3,2019,1,1,2255,559,1,9620987.9
57789,60,1,1,1,6,2008,1,0,5651,105,0,5787699.8
93091,33,1,1,7,9,1993,0,1,5077,144,1,9317741.3
87190,99,1,0,9,7,2013,0,1,8633,406,0,8724894.3
38998,68,1,1,2,3,1996,1,0,2855,238,1,3910733.6
97134,61,1,0,6,4,2019,0,1,8966,602,1,9718663.9
39309,80,1,1,4,3,2001,0,0,9448,344,1,3939850.1
70751,87,1,0,10,8,2003,0,1,4567,721,0,7084089.3
63086,91,0,0,2,2,2013,0,0,9450,333,0,6312576.3
25472,23,0,1,8,3,2003,0,1,2869,892,0,2552592.3
3514,8,0,1,8,6,2013,1,1,1565,975,0,357856.3
99134,67,1,1,4,9,1998,0,0,9316,517,1,9919472.8
82653,31,0,1,8,6,1992,0,0,6390,480,1,8270829.2
3723,75,1,0,2,10,2010,0,0,5815,240,1,378299.0
28232,6,0,1,2,10,1997,1,0,1632,143,0,2827201.7
46838,49,0,1,3,8,2020,1,1,7312,306,1,4691794.0
90562,47,1,1,9,1,2002,1,0,2562,580,0,9066552.2
562,95,0,1,3,5,2003,1,0,887,178,0,65326.3
5603,75,1,0,1,10,1992,1,0,746,627,1,566684.2
61704,20,1,0,1,6,2012,1,1,638,565,1,6176111.2
49579,99,1,1,7,10,1996,0,1,2301,658,1,4967775.6
59885,28,1,1,5,4,2010,1,0,2803,944,1,5995883.0
72109,81,1,0,5,8,1995,0,1,7934,446,0,7220099.5
41965,87,0,1,10,4,2000,1,1,4173,216,0,4204881.0
94216,32,1,1,6,9,1996,0,0,4216,209,0,9432083.6
39166,68,0,1,3,5,2008,1,0,4613,570,1,3924397.8
9923,41,0,0,6,10,1994,0,0,1340,477,1,995743.4
49374,38,0,0,3,6,2000,1,1,3356,555,0,4944387.0
76316,99,0,0,7,1,1995,0,0,9431,566,1,7634333.5
26089,30,1,1,9,2,2013,1,1,4029,554,0,2615548.3
98045,21,1,1,9,10,1995,1,0,7184,691,1,9818036.5
69594,47,0,0,5,3,2021,0,1,6899,215,0,6963010.1
56966,77,0,1,9,7,1992,0,0,8974,373,0,5701030.2
64795,53,1,1,8,10,1996,1,1,8261,304,0,6489157.6
39574,37,1,1,8,1,2018,0,0,2806,619,0,3969486.8
49014,54,0,0,10,3,2014,1,0,38,743,1,4908129.4
17034,50,1,1,5,2,2006,1,1,832,417,1,1717170.6
18742,10,0,1,5,1,2015,1,1,9836,387,0,1879684.5
98794,80,0,0,1,2,2021,1,0,4648,662,1,9886677.1
72207,46,1,1,2,2,1996,0,0,6041,471,0,7230004.6
54881,24,0,1,7,10,1998,1,0,7585,446,0,5494411.8
12873,1,0,0,6,5,2010,1,1,4165,497,1,1288333.0
66263,51,0,1,1,7,2020,0,0,9244,371,1,6628369.0
26965,29,1,1,5,6,2002,1,1,9662,149,1,2703481.2
9433,84,0,0,10,3,2015,0,0,6558,196,0,944025.5
95293,80,0,0,1,4,1993,1,1,7547,772,0,9534163.3
86619,36,0,0,8,4,1990,1,1,255,222,1,8663060.0
8677,63,0,1,10,1,1996,0,0,927,839,0,875920.6
83153,43,0,1,1,7,2014,0,0,7479,956,1,8326391.4
81892,7,1,1,3,10,2015,0,0,9180,230,1,8204629.5
21293,25,0,0,1,1,2007,1,0,2560,242,0,2131214.7
43636,13,1,1,7,1,2007,1,0,4347,561,0,4373848.7
1254,23,0,1,2,3,2018,0,1,817,873,1,127840.8
96953,70,1,0,2,9,2014,0,1,9651,730,0,9703052.4
